image_id,blur_variance,brightness_mean,contrast_std,blur_flag,low_light_flag,poor_contrast_flag,overall_readability,annotation_method
1dee80d57bd18524,300834.1,100.5,54.5,0,0,0,0.682,AUTO_CV_METRIC
2642191cd5621463,230253.0,114.9,52.3,0,0,0,0.653,AUTO_CV_METRIC
701ffbe1c365c6cd,408876.3,98.2,54.8,0,0,0,0.685,AUTO_CV_METRIC
17bc18c168f06583,870993.5,108.6,63.3,0,0,0,0.791,AUTO_CV_METRIC
3a74391056499cb1,581868.0,107.6,57.1,0,0,0,0.714,AUTO_CV_METRIC
8980670ec7aac39f,183328.9,102.4,56.4,0,0,0,0.705,AUTO_CV_METRIC
090fdc8db222f0ac,200107.4,110.5,52.6,0,0,0,0.658,AUTO_CV_METRIC
477fd184423b2220,540593.1,97.5,45.6,0,0,0,0.57,AUTO_CV_METRIC
b9574e0d8dfe3e43,399924.6,112.9,49.0,0,0,0,0.613,AUTO_CV_METRIC
292976a7dde440de,526076.4,114.9,61.0,0,0,0,0.763,AUTO_CV_METRIC
aa1dac87510f45a7,132063.6,101.6,52.5,0,0,0,0.656,AUTO_CV_METRIC
cc975339fe4f03e8,308664.1,106.6,62.0,0,0,0,0.775,AUTO_CV_METRIC
47605366b19381a8,414370.4,109.3,64.0,0,0,0,0.799,AUTO_CV_METRIC
3b2d338e172de374,355358.8,106.7,59.1,0,0,0,0.739,AUTO_CV_METRIC
8759dfe334345551,237965.2,104.4,52.9,0,0,0,0.661,AUTO_CV_METRIC
f8460c32ce21f5f7,353598.3,111.7,62.0,0,0,0,0.775,AUTO_CV_METRIC
68ae6e2491b52ed5,280496.6,111.0,60.6,0,0,0,0.758,AUTO_CV_METRIC
3c3fedcb0cd6b850,374202.0,114.4,51.2,0,0,0,0.64,AUTO_CV_METRIC
4a289d44c1ddd657,697019.4,100.0,47.0,0,0,0,0.588,AUTO_CV_METRIC
a7ae63186b4d7e9c,353702.2,104.5,58.8,0,0,0,0.735,AUTO_CV_METRIC
5d71e7b6d04e9acc,249385.3,109.3,57.6,0,0,0,0.72,AUTO_CV_METRIC
8f73f96155e644cb,362279.4,113.2,60.6,0,0,0,0.757,AUTO_CV_METRIC
75fdc77ba0c69697,668363.9,100.1,55.5,0,0,0,0.693,AUTO_CV_METRIC
d253521e99347301,296456.2,110.4,54.9,0,0,0,0.687,AUTO_CV_METRIC
04c3218efc6de941,485315.9,111.0,62.5,0,0,0,0.781,AUTO_CV_METRIC
84eed536310337c0,313545.2,107.4,60.4,0,0,0,0.755,AUTO_CV_METRIC
dc27c6b295a6de89,865483.9,100.1,49.6,0,0,0,0.62,AUTO_CV_METRIC
ccd90e87be97648a,394412.1,105.2,61.0,0,0,0,0.762,AUTO_CV_METRIC
bfb41f029a0f6847,309849.5,109.9,58.9,0,0,0,0.736,AUTO_CV_METRIC
3d1a2ac4d891c176,377356.3,109.5,47.2,0,0,0,0.589,AUTO_CV_METRIC
b361c368dd0eae0b,426880.2,103.6,43.4,0,0,0,0.543,AUTO_CV_METRIC
ea1e27c28ad1bbf9,412443.9,110.7,63.5,0,0,0,0.794,AUTO_CV_METRIC
fc7cbf9ce2b8c3a0,401766.2,105.6,65.1,0,0,0,0.814,AUTO_CV_METRIC
a9d05aa2459f084d,295159.4,102.3,62.5,0,0,0,0.781,AUTO_CV_METRIC
4d2ced55213b4f49,683378.6,121.3,63.8,0,0,0,0.797,AUTO_CV_METRIC
1b97531bb0813340,184298.3,132.5,38.9,0,0,0,0.486,AUTO_CV_METRIC
eb61543c1a5a3f2a,691595.0,107.9,53.2,0,0,0,0.665,AUTO_CV_METRIC
5430297f782502e7,438063.7,99.7,49.8,0,0,0,0.623,AUTO_CV_METRIC
2f85fca4bcdd55e1,570951.2,117.8,52.7,0,0,0,0.659,AUTO_CV_METRIC
f910e311954f2f53,835286.8,93.2,57.8,0,0,0,0.722,AUTO_CV_METRIC
5694e08cc4e34b6e,175625.3,129.4,47.2,0,0,0,0.59,AUTO_CV_METRIC
ce74bb9d76a23bf7,62626.5,131.2,44.0,0,0,0,0.55,AUTO_CV_METRIC
a0aafaab75f1b0fa,220215.0,114.9,45.1,0,0,0,0.564,AUTO_CV_METRIC
c4495f1fe67c4bb0,184064.2,124.9,40.4,0,0,0,0.505,AUTO_CV_METRIC
2adb17ceeaa2d00e,197236.9,107.6,46.8,0,0,0,0.585,AUTO_CV_METRIC
364bd535b24366bc,635859.9,118.0,53.6,0,0,0,0.67,AUTO_CV_METRIC
b781c51d06c9fd99,119862.2,126.7,45.4,0,0,0,0.567,AUTO_CV_METRIC
e964b7597655d0f4,257330.4,131.5,42.5,0,0,0,0.531,AUTO_CV_METRIC
f1a497110b285eb3,289871.0,143.0,43.4,0,0,0,0.542,AUTO_CV_METRIC
c581c9fbeae4e65c,537120.0,134.1,49.3,0,0,0,0.617,AUTO_CV_METRIC
357e57967c9d5e26,526229.5,102.4,59.9,0,0,0,0.749,AUTO_CV_METRIC
7bb5b8d5d80f9702,244589.0,144.7,44.7,0,0,0,0.559,AUTO_CV_METRIC
9a882293b9e76f2b,166736.3,125.5,45.8,0,0,0,0.572,AUTO_CV_METRIC
8efc9a957362e6cd,208493.3,129.1,41.3,0,0,0,0.516,AUTO_CV_METRIC
960f9639bd109b2f,660931.4,94.3,57.9,0,0,0,0.723,AUTO_CV_METRIC
105edfd61530c7a9,245307.9,149.6,43.5,0,0,0,0.543,AUTO_CV_METRIC
7238b7e88ebfb453,682692.1,98.0,58.0,0,0,0,0.726,AUTO_CV_METRIC
9c340ad380729bbc,323518.6,100.1,59.3,0,0,0,0.742,AUTO_CV_METRIC
861e54de2af8161a,303710.2,111.1,58.4,0,0,0,0.729,AUTO_CV_METRIC
803de9ecf6aa92a6,298399.8,144.0,44.6,0,0,0,0.557,AUTO_CV_METRIC
eea2a428160889de,249346.8,147.4,51.5,0,0,0,0.644,AUTO_CV_METRIC
1f1c40a8926df3ff,102831.6,113.0,47.1,0,0,0,0.589,AUTO_CV_METRIC
37de37b7b0d55443,643194.4,98.6,58.5,0,0,0,0.731,AUTO_CV_METRIC
53dd5b14487a9fa1,752673.2,101.5,59.0,0,0,0,0.737,AUTO_CV_METRIC
cd63c2439a5d83ca,1111012.2,104.0,71.6,0,0,0,0.895,AUTO_CV_METRIC
08d8c31217b71dd5,774453.6,121.2,55.5,0,0,0,0.694,AUTO_CV_METRIC
b9bc2999be5f9f4b,111479.4,131.9,43.0,0,0,0,0.538,AUTO_CV_METRIC
69aefea740e40a2b,128540.5,145.2,37.6,0,0,0,0.47,AUTO_CV_METRIC
f7b9452ee9bceaae,488501.8,105.2,57.5,0,0,0,0.718,AUTO_CV_METRIC
311e55e24ad0a284,475150.9,120.3,56.7,0,0,0,0.709,AUTO_CV_METRIC
9b2354fa60042818,531333.9,116.2,53.4,0,0,0,0.668,AUTO_CV_METRIC
77a9ff978be0df6a,270209.8,127.1,46.6,0,0,0,0.583,AUTO_CV_METRIC
95b28ed7eab4b4f4,394471.6,106.6,59.1,0,0,0,0.738,AUTO_CV_METRIC
babbd5692583bf24,376678.0,109.2,55.3,0,0,0,0.692,AUTO_CV_METRIC
07d517f63438a33d,342100.4,140.1,50.8,0,0,0,0.635,AUTO_CV_METRIC
b17d181529cac6d0,169875.3,129.1,45.9,0,0,0,0.574,AUTO_CV_METRIC
58c08ed73a51929a,393215.8,114.1,51.7,0,0,0,0.646,AUTO_CV_METRIC
bc7c8522935f5923,358433.9,128.5,47.8,0,0,0,0.598,AUTO_CV_METRIC
8937816bfc24ced3,287439.5,131.8,52.2,0,0,0,0.652,AUTO_CV_METRIC
bf0ff6f5a9522711,398459.4,128.3,47.0,0,0,0,0.588,AUTO_CV_METRIC
7afac8fc6f19f2bc,323037.7,125.5,47.0,0,0,0,0.588,AUTO_CV_METRIC
0288ddefce3d3844,389756.8,123.0,47.1,0,0,0,0.589,AUTO_CV_METRIC
c4e27db6e1c0b0af,508476.2,122.4,53.3,0,0,0,0.666,AUTO_CV_METRIC
57455e6a5747c022,457610.7,111.4,56.8,0,0,0,0.71,AUTO_CV_METRIC
296d3cc636d162cb,414938.3,101.4,57.7,0,0,0,0.722,AUTO_CV_METRIC
49005cab77c80c87,491087.6,136.6,43.8,0,0,0,0.547,AUTO_CV_METRIC
80c6494787e48651,649469.5,125.7,59.0,0,0,0,0.738,AUTO_CV_METRIC
0efed7e04d29ce1c,221487.9,122.0,47.5,0,0,0,0.594,AUTO_CV_METRIC
b135c795c9c9cd1d,493065.0,127.8,56.2,0,0,0,0.702,AUTO_CV_METRIC
2cc7c27e4543b6e2,403745.2,98.5,56.0,0,0,0,0.7,AUTO_CV_METRIC
7a9b2bfc55a54373,413021.0,123.4,57.1,0,0,0,0.714,AUTO_CV_METRIC
53803fdb3953f5ec,530849.8,140.2,51.2,0,0,0,0.64,AUTO_CV_METRIC
3daebcb3a5ea6333,352654.3,108.2,57.8,0,0,0,0.722,AUTO_CV_METRIC
04e0300a890bc8b5,421582.7,116.7,49.3,0,0,0,0.617,AUTO_CV_METRIC
e604b15bc7184b95,387524.5,128.0,45.1,0,0,0,0.564,AUTO_CV_METRIC
95ea24acbbfa48b4,359898.2,123.7,47.5,0,0,0,0.594,AUTO_CV_METRIC
ed4dc839ba0e6440,471517.0,114.5,53.9,0,0,0,0.673,AUTO_CV_METRIC
720dd86507dedc99,387666.5,129.6,49.2,0,0,0,0.615,AUTO_CV_METRIC
bd877ac9e91c4207,362721.7,124.3,55.4,0,0,0,0.692,AUTO_CV_METRIC
cc66af5d4fda6c58,471671.4,114.2,51.6,0,0,0,0.644,AUTO_CV_METRIC
6bff67fede9f3f4f,436060.0,111.7,45.1,0,0,0,0.563,AUTO_CV_METRIC
906a5af240599704,638905.6,109.3,55.0,0,0,0,0.688,AUTO_CV_METRIC
58cbc75160f3fe0d,497723.9,105.0,52.7,0,0,0,0.659,AUTO_CV_METRIC
9e67e3639f24d821,307443.0,99.5,52.3,0,0,0,0.654,AUTO_CV_METRIC
f5ae89976cc5aac9,309384.3,105.7,55.0,0,0,0,0.688,AUTO_CV_METRIC
da4bffd923a7b3fb,214530.4,122.4,46.6,0,0,0,0.583,AUTO_CV_METRIC
eb502514128f05bb,577601.4,110.2,51.3,0,0,0,0.642,AUTO_CV_METRIC
de14f7962fd71b24,490556.0,109.6,54.4,0,0,0,0.68,AUTO_CV_METRIC
666d2ecfa136b6f7,673501.9,107.6,53.6,0,0,0,0.67,AUTO_CV_METRIC
84672586886a5e20,682883.6,105.3,52.3,0,0,0,0.653,AUTO_CV_METRIC
5e03380c571f0e0d,485132.5,121.3,52.5,0,0,0,0.657,AUTO_CV_METRIC
b171d552a9676b84,934978.6,111.1,56.1,0,0,0,0.702,AUTO_CV_METRIC
f7c0da62f911da65,264348.0,108.3,53.0,0,0,0,0.662,AUTO_CV_METRIC
f922f1cb5a2da3e9,165721.3,112.5,50.0,0,0,0,0.625,AUTO_CV_METRIC
19bd356fd33e7eef,645484.9,106.3,56.1,0,0,0,0.702,AUTO_CV_METRIC
e95a614e58b355dd,488475.4,113.1,52.6,0,0,0,0.658,AUTO_CV_METRIC
a16937083bc04e05,899881.7,112.9,54.5,0,0,0,0.681,AUTO_CV_METRIC
72f479df774b1ba9,559589.0,110.0,56.5,0,0,0,0.706,AUTO_CV_METRIC
820503e2ce6d04fb,195142.5,119.5,53.2,0,0,0,0.664,AUTO_CV_METRIC
e71285ad02ef2285,644297.8,109.2,53.1,0,0,0,0.664,AUTO_CV_METRIC
483d66287d5c7d4e,262437.3,107.5,53.5,0,0,0,0.669,AUTO_CV_METRIC
b7a1ab989c117d67,925573.9,112.0,55.9,0,0,0,0.698,AUTO_CV_METRIC
e2d7e7a0d7369979,402693.8,105.3,51.7,0,0,0,0.647,AUTO_CV_METRIC
26dc8ad49809e410,382774.2,118.0,52.1,0,0,0,0.651,AUTO_CV_METRIC
a95345ce7b646980,642801.7,108.9,52.9,0,0,0,0.661,AUTO_CV_METRIC
eba26654767e40cc,480035.2,102.7,53.7,0,0,0,0.672,AUTO_CV_METRIC
18050bf9eaacb126,671167.0,110.2,53.6,0,0,0,0.67,AUTO_CV_METRIC
89c7acd336e8939c,938046.6,104.1,54.1,0,0,0,0.676,AUTO_CV_METRIC
603356bd944821e7,448361.9,109.6,54.3,0,0,0,0.679,AUTO_CV_METRIC
194737e4e2ff9e9c,483179.1,106.0,55.5,0,0,0,0.694,AUTO_CV_METRIC
3700815fca6bce49,553829.7,110.2,52.3,0,0,0,0.653,AUTO_CV_METRIC
f751c06952da0994,413097.6,125.1,46.7,0,0,0,0.584,AUTO_CV_METRIC
be4d02d7828dc58b,208332.5,124.9,56.2,0,0,0,0.702,AUTO_CV_METRIC
7a5439ee7e25edba,248530.6,119.6,56.9,0,0,0,0.712,AUTO_CV_METRIC
ecceb452df462563,254857.6,133.5,48.0,0,0,0,0.6,AUTO_CV_METRIC
0ea0d361222e57a9,341086.6,120.3,64.0,0,0,0,0.801,AUTO_CV_METRIC
9aeb5635c13f552d,293447.4,107.9,59.0,0,0,0,0.738,AUTO_CV_METRIC
488b66c884eed33a,142816.8,111.7,63.1,0,0,0,0.788,AUTO_CV_METRIC
0cf245b5d82d0d0c,237624.5,119.0,53.7,0,0,0,0.672,AUTO_CV_METRIC
387e916544bc4968,638351.8,115.9,55.4,0,0,0,0.692,AUTO_CV_METRIC
2d34af3f433b83df,384027.4,116.1,60.3,0,0,0,0.754,AUTO_CV_METRIC
89ca0a799f1d75da,186019.8,117.3,54.2,0,0,0,0.677,AUTO_CV_METRIC
5cbe02239f164b72,567103.8,134.5,50.8,0,0,0,0.635,AUTO_CV_METRIC
f721d4ee20f2b9f8,578787.3,128.1,59.9,0,0,0,0.749,AUTO_CV_METRIC
c6cb26c8598da3ac,247473.5,126.9,60.9,0,0,0,0.761,AUTO_CV_METRIC
d6bb34c90042185e,176782.4,118.9,47.8,0,0,0,0.597,AUTO_CV_METRIC
588728a78429b5d7,607354.0,134.7,54.6,0,0,0,0.682,AUTO_CV_METRIC
b1358b970f22343c,190369.9,123.6,50.8,0,0,0,0.635,AUTO_CV_METRIC
411d3b3328716910,327990.7,117.5,66.0,0,0,0,0.825,AUTO_CV_METRIC
abaf1f27d056c512,235625.7,105.6,62.6,0,0,0,0.783,AUTO_CV_METRIC
a45b21a6e26550aa,364525.2,126.5,50.0,0,0,0,0.625,AUTO_CV_METRIC
197a0eacbbb68f61,546967.9,113.8,54.4,0,0,0,0.679,AUTO_CV_METRIC
45ac4ba48e0f6ee8,56629.2,114.1,60.5,0,0,0,0.757,AUTO_CV_METRIC
7a3bb23da4e9aebe,571652.8,116.0,53.3,0,0,0,0.666,AUTO_CV_METRIC
c48e56f875e0ee54,331327.2,125.1,56.2,0,0,0,0.703,AUTO_CV_METRIC
a7cce753e76bb594,124613.2,114.9,48.9,0,0,0,0.611,AUTO_CV_METRIC
4e9eb71dd37011e9,271982.3,121.1,58.9,0,0,0,0.736,AUTO_CV_METRIC
923b02fd4b89c501,245952.5,128.1,51.9,0,0,0,0.648,AUTO_CV_METRIC
d664592708ff49d4,492330.6,113.5,51.9,0,0,0,0.649,AUTO_CV_METRIC
d2aaf0234a8ba4c5,737313.7,119.1,51.9,0,0,0,0.649,AUTO_CV_METRIC
002e9bab40c30400,328777.9,107.9,52.3,0,0,0,0.654,AUTO_CV_METRIC
d2d93548aba9710a,472640.4,130.7,52.7,0,0,0,0.659,AUTO_CV_METRIC
50b969a32e56f806,402353.8,111.1,51.3,0,0,0,0.641,AUTO_CV_METRIC
a3ae45a3bcdc469d,299581.7,117.7,49.1,0,0,0,0.614,AUTO_CV_METRIC
f15da20ca57e1aa9,542272.9,123.4,48.9,0,0,0,0.612,AUTO_CV_METRIC
bb6286edd7bf72b0,219003.1,120.4,46.7,0,0,0,0.584,AUTO_CV_METRIC
07670099fb37e760,455410.0,123.2,45.7,0,0,0,0.571,AUTO_CV_METRIC
28ca432bfa1e1bc0,478488.1,112.7,50.4,0,0,0,0.63,AUTO_CV_METRIC
27b6b5178e905831,435467.6,106.4,50.4,0,0,0,0.63,AUTO_CV_METRIC
4d35e65c6e4953b8,452604.9,108.8,52.5,0,0,0,0.656,AUTO_CV_METRIC
e225367c886d4d7c,545146.9,120.9,47.1,0,0,0,0.588,AUTO_CV_METRIC
f77dd6e915a32c1d,472937.7,125.6,50.9,0,0,0,0.636,AUTO_CV_METRIC
4b42c5a99eeddbb4,719694.5,131.8,51.0,0,0,0,0.637,AUTO_CV_METRIC
fee2d0d4d3340ece,505011.5,107.7,52.0,0,0,0,0.65,AUTO_CV_METRIC
445547b7a7c9c1f3,724536.7,117.7,52.2,0,0,0,0.653,AUTO_CV_METRIC
038a6d6fcadf3199,659602.9,130.6,51.2,0,0,0,0.64,AUTO_CV_METRIC
e4a4fb04abc364dd,234591.0,115.0,51.3,0,0,0,0.642,AUTO_CV_METRIC
41d63edb7ae26a2d,378819.6,132.8,50.3,0,0,0,0.629,AUTO_CV_METRIC
84afbc07e68c7283,182537.6,118.8,55.2,0,0,0,0.689,AUTO_CV_METRIC
0c3c49518fccafc0,739423.4,96.2,62.4,0,0,0,0.781,AUTO_CV_METRIC
3d134697011d798e,476282.0,127.3,50.3,0,0,0,0.629,AUTO_CV_METRIC
6c4518c3f53520fb,349757.6,126.1,51.2,0,0,0,0.64,AUTO_CV_METRIC
43bc548dc2b121ca,255553.8,115.6,51.5,0,0,0,0.644,AUTO_CV_METRIC
f9fc8a3a5548dcd2,826284.9,126.9,61.4,0,0,0,0.767,AUTO_CV_METRIC
71487d4be3c241bc,170863.5,107.9,49.2,0,0,0,0.614,AUTO_CV_METRIC
f3bffc08c9809b85,105477.1,99.5,57.8,0,0,0,0.722,AUTO_CV_METRIC
87bc81b54be96384,500120.3,120.3,56.4,0,0,0,0.705,AUTO_CV_METRIC
8fc514bb526799a6,476800.2,113.6,51.6,0,0,0,0.645,AUTO_CV_METRIC
6a6fad4b3d34c39f,1170451.4,115.5,63.4,0,0,0,0.792,AUTO_CV_METRIC
4c51ec6a808d3cab,556514.1,114.7,50.0,0,0,0,0.626,AUTO_CV_METRIC
fd449e1bef8c8c80,1281306.1,114.0,68.2,0,0,0,0.853,AUTO_CV_METRIC
abe9b43db01d9fa0,231423.8,108.8,50.2,0,0,0,0.628,AUTO_CV_METRIC
4f7f5a6949bfbf68,243082.3,121.3,49.9,0,0,0,0.624,AUTO_CV_METRIC
e69462697bc97088,461498.1,96.7,65.0,0,0,0,0.812,AUTO_CV_METRIC
828fa2c95a132db9,15141.0,111.9,48.6,0,0,0,0.608,AUTO_CV_METRIC
117b692856433472,680963.1,126.6,63.1,0,0,0,0.789,AUTO_CV_METRIC
fa299392654c2cce,262256.3,118.2,47.7,0,0,0,0.597,AUTO_CV_METRIC
44b8633c3cd9a530,338511.3,116.8,53.9,0,0,0,0.674,AUTO_CV_METRIC
cb260156022d2f82,285219.9,115.4,60.8,0,0,0,0.76,AUTO_CV_METRIC
f6db552cdd249167,325754.1,122.2,59.8,0,0,0,0.747,AUTO_CV_METRIC
c73c8037adaf4977,681530.9,132.4,62.0,0,0,0,0.775,AUTO_CV_METRIC
16b440f08536bec5,549799.8,113.9,55.2,0,0,0,0.69,AUTO_CV_METRIC
85f7bcfe0cd1a11b,631545.6,125.6,57.8,0,0,0,0.723,AUTO_CV_METRIC
1bb017fab78505a7,363644.9,114.3,55.0,0,0,0,0.687,AUTO_CV_METRIC
c196de90cb0abd4e,613026.2,126.2,50.5,0,0,0,0.632,AUTO_CV_METRIC
da38a6b708510c77,964879.0,126.8,60.7,0,0,0,0.759,AUTO_CV_METRIC
fd4db61af2f7e060,294413.6,110.1,52.7,0,0,0,0.658,AUTO_CV_METRIC
002777560bd9c42b,890643.4,124.9,52.0,0,0,0,0.65,AUTO_CV_METRIC
ffe55cf8c8b8c9e2,575791.1,122.0,48.9,0,0,0,0.612,AUTO_CV_METRIC
e2c324815b8cda6a,361168.0,140.1,45.1,0,0,0,0.564,AUTO_CV_METRIC
bda2babaf4061acb,579917.2,112.4,50.7,0,0,0,0.634,AUTO_CV_METRIC
6734ceda61b2183d,637190.4,127.4,49.5,0,0,0,0.619,AUTO_CV_METRIC
41154731c5288ee0,431330.1,114.9,58.3,0,0,0,0.729,AUTO_CV_METRIC
b9ec34e1609ff7cf,306908.4,117.7,57.1,0,0,0,0.714,AUTO_CV_METRIC
238966fa14f69cd1,306926.2,116.3,50.7,0,0,0,0.633,AUTO_CV_METRIC
bc193b5bae82d4fb,390527.1,145.0,48.7,0,0,0,0.608,AUTO_CV_METRIC
68ca2394ad8efebc,250072.8,123.2,48.5,0,0,0,0.607,AUTO_CV_METRIC
44c71689124159ae,656649.2,127.5,49.3,0,0,0,0.616,AUTO_CV_METRIC
2fe00b13e9972bc4,751409.1,131.7,51.7,0,0,0,0.647,AUTO_CV_METRIC
775a1850c164dc78,228579.3,124.1,55.1,0,0,0,0.689,AUTO_CV_METRIC
2ca95546975af301,345632.1,142.2,42.1,0,0,0,0.526,AUTO_CV_METRIC
d78b0e564f1d2e6d,620567.1,136.7,50.3,0,0,0,0.628,AUTO_CV_METRIC
44f3315e1ecea58d,610759.4,125.0,50.3,0,0,0,0.628,AUTO_CV_METRIC
607405cd13804a51,373707.4,124.1,43.7,0,0,0,0.546,AUTO_CV_METRIC
cc441dc86072a72a,247463.8,128.1,45.6,0,0,0,0.57,AUTO_CV_METRIC
2b99df71e943e852,1018589.6,130.2,51.2,0,0,0,0.64,AUTO_CV_METRIC
204e90e676edbac1,438354.8,118.3,48.2,0,0,0,0.603,AUTO_CV_METRIC
2a6a640fff156a65,453364.5,124.0,54.9,0,0,0,0.686,AUTO_CV_METRIC
d00872b888f76163,349027.4,104.5,54.9,0,0,0,0.687,AUTO_CV_METRIC
68d4dda62ceed2fa,648343.9,134.7,49.5,0,0,0,0.619,AUTO_CV_METRIC
c598a4df87d732c9,396514.2,138.6,51.6,0,0,0,0.646,AUTO_CV_METRIC
94083df5a8080d9c,411285.3,138.2,51.8,0,0,0,0.648,AUTO_CV_METRIC
b0a9a0892cbbf00a,669375.9,122.1,44.8,0,0,0,0.559,AUTO_CV_METRIC
6856dd1be543b409,421724.8,135.6,50.8,0,0,0,0.636,AUTO_CV_METRIC
d5d55ce50bf0dc3a,559092.9,131.7,50.4,0,0,0,0.63,AUTO_CV_METRIC
fe54f8b6c04e9a24,399570.0,142.9,42.8,0,0,0,0.535,AUTO_CV_METRIC
e17995a05f611d12,411705.0,118.0,50.0,0,0,0,0.625,AUTO_CV_METRIC
f24b1d469aebaf6c,694135.9,130.9,50.2,0,0,0,0.628,AUTO_CV_METRIC
2c90ec7da856a5b5,976427.8,112.2,68.1,0,0,0,0.852,AUTO_CV_METRIC
11d6c53fec9320c3,745678.9,132.4,51.6,0,0,0,0.645,AUTO_CV_METRIC
7c00d25c92aeec09,436762.4,119.3,52.4,0,0,0,0.655,AUTO_CV_METRIC
d86ff88b9c85b366,278206.2,123.9,49.8,0,0,0,0.622,AUTO_CV_METRIC
16f27be1fac5a0b3,353187.1,118.6,46.2,0,0,0,0.577,AUTO_CV_METRIC
05d227fe14a10a9e,155946.1,144.6,47.6,0,0,0,0.594,AUTO_CV_METRIC
4eb43baf9df10571,697776.9,106.9,66.8,0,0,0,0.834,AUTO_CV_METRIC
f53cdd908195c020,334064.0,130.7,45.9,0,0,0,0.573,AUTO_CV_METRIC
c50b49a6da65c690,299868.8,140.6,48.5,0,0,0,0.607,AUTO_CV_METRIC
91fec13a57a4358a,202686.2,127.0,45.5,0,0,0,0.569,AUTO_CV_METRIC
e0c982a4a8b92b4f,238186.5,127.7,48.0,0,0,0,0.6,AUTO_CV_METRIC
fbc44aa0617ba501,109601.7,133.7,47.1,0,0,0,0.589,AUTO_CV_METRIC
67f8b01d88d9b067,308673.9,130.2,51.0,0,0,0,0.637,AUTO_CV_METRIC
9fd71cd12f445693,247618.2,123.0,56.7,0,0,0,0.709,AUTO_CV_METRIC
e8aeb1cb65d66e44,801727.1,128.9,53.3,0,0,0,0.666,AUTO_CV_METRIC
b3a5334b698c1d70,567058.5,137.2,39.7,0,0,0,0.496,AUTO_CV_METRIC
5e3beebec31c0557,578426.2,128.5,51.8,0,0,0,0.648,AUTO_CV_METRIC
5414ee2ec63d242e,156126.8,112.5,49.2,0,0,0,0.615,AUTO_CV_METRIC
115baf826eb1b15a,231209.5,131.1,46.8,0,0,0,0.585,AUTO_CV_METRIC
1c1106772d62b83e,485709.1,104.4,57.4,0,0,0,0.717,AUTO_CV_METRIC
1c1203945edbbd74,176553.3,124.5,54.9,0,0,0,0.687,AUTO_CV_METRIC
d4fd6272ab19193b,320946.8,134.6,50.3,0,0,0,0.628,AUTO_CV_METRIC
94c67ab36b23716f,817634.3,131.3,52.4,0,0,0,0.655,AUTO_CV_METRIC
adcc5c2f57c10e1e,512531.3,103.4,59.1,0,0,0,0.739,AUTO_CV_METRIC
215059c6c9b0f1fc,269468.6,106.5,61.3,0,0,0,0.766,AUTO_CV_METRIC
d4c082d1d0e074f5,200164.6,128.9,45.8,0,0,0,0.573,AUTO_CV_METRIC
931af93ecd486e0f,752072.2,106.0,53.8,0,0,0,0.672,AUTO_CV_METRIC
be0a30ff43119e60,390257.5,105.1,50.1,0,0,0,0.626,AUTO_CV_METRIC
fd2b46fa2a224955,705464.5,105.2,57.6,0,0,0,0.72,AUTO_CV_METRIC
4a5dfb3d8c5e14a4,114118.5,122.7,47.1,0,0,0,0.589,AUTO_CV_METRIC
348a6109248006cf,345715.5,116.8,56.9,0,0,0,0.712,AUTO_CV_METRIC
06e8588395de1e58,217876.3,120.9,54.6,0,0,0,0.683,AUTO_CV_METRIC
b96affb0c6ec3703,674835.2,127.2,53.5,0,0,0,0.668,AUTO_CV_METRIC
81a96550b4df8d31,668402.9,132.5,53.3,0,0,0,0.666,AUTO_CV_METRIC
3ca17288bceb8c12,103243.0,128.5,57.0,0,0,0,0.712,AUTO_CV_METRIC
f547a41d397e2418,409033.8,133.0,51.3,0,0,0,0.642,AUTO_CV_METRIC
5c146d48f02692ab,963625.6,128.5,50.8,0,0,0,0.635,AUTO_CV_METRIC
d1e5332aebf2d96b,1057996.4,134.9,50.7,0,0,0,0.633,AUTO_CV_METRIC
fb15cb99fdd2685a,573292.7,117.6,54.0,0,0,0,0.675,AUTO_CV_METRIC
fbc47ec02e54dbe7,396797.1,106.4,46.9,0,0,0,0.587,AUTO_CV_METRIC
cf407ab552fe319d,231426.9,121.6,54.6,0,0,0,0.682,AUTO_CV_METRIC
a3aad02752de0619,580547.8,133.1,51.0,0,0,0,0.637,AUTO_CV_METRIC
7539ee286ea8d8c9,229089.9,140.9,50.0,0,0,0,0.625,AUTO_CV_METRIC
ff0cbe6911781040,620015.7,96.4,59.0,0,0,0,0.738,AUTO_CV_METRIC
abc61d4fc9a6cec8,847139.7,106.5,63.8,0,0,0,0.798,AUTO_CV_METRIC
a16bee7aedadf679,1643802.1,101.0,63.3,0,0,0,0.791,AUTO_CV_METRIC
08de4876c8600e15,778947.4,111.2,56.9,0,0,0,0.711,AUTO_CV_METRIC
60b9aaf586c0ad94,1583777.4,106.9,58.5,0,0,0,0.731,AUTO_CV_METRIC
fe18416273c683cb,947547.4,84.3,59.6,0,0,0,0.745,AUTO_CV_METRIC
ebd4d118ea69411b,422424.1,79.9,60.7,0,0,0,0.759,AUTO_CV_METRIC
97cb0f7b43a3297f,2174285.5,98.7,74.5,0,0,0,0.931,AUTO_CV_METRIC
f21880d78a3389b5,1343854.8,114.6,79.4,0,0,0,0.992,AUTO_CV_METRIC
c5515f07151f776c,1289815.6,108.2,72.5,0,0,0,0.906,AUTO_CV_METRIC
26d1ef8c523b48be,2132012.8,95.5,68.4,0,0,0,0.855,AUTO_CV_METRIC
